image_id,dataset,class_label,orig_split,source_image,source_mask,width,height,n_lesions,lesion_area_px,lesion_ratio,contrast,edge_sharpness,mean_intensity,image_hash,split
benign_0038,BUSI,benign,,benign (38).png,benign (38)_mask.png,550,484,1,6008,0.022569496619083397,0.43229262105619437,147.64777501610456,57.91626220886551,e548bcd721b4422c34118ac3f4da982b,
benign_0039,BUSI,benign,,benign (39).png,benign (39)_mask.png,578,433,1,5658,0.022607222484157363,0.26307244000463387,88.75728206924566,123.64151689748036,bec925f21ca9c948aba8b20a8c30e975,
benign_0040,BUSI,benign,,benign (40).png,benign (40)_mask.png,706,526,1,8589,0.023128749771109125,0.25756587786582497,85.14701462742555,69.91351156302846,6d268db8bee7e62a0f723a343c340255,
benign_0041,BUSI,benign,,benign (41).png,benign (41)_mask.png,550,484,1,23703,0.08904207362885048,0.19439585300314924,50.69812529480201,78.31628850488354,3a91ed1cadd4c23536b7197961b81adc,
benign_0042,BUSI,benign,,benign (42).png,benign (42)_mask.png,581,437,1,16545,0.06516422013651205,0.1282173590635678,55.68325035349321,80.18381075790576,aa5f7a72abd239b4a77502652e996b76,
benign_0043,BUSI,benign,,benign (43).png,benign (43)_mask.png,554,495,1,2331,0.008500164095831967,0.22700731421959047,81.42911139685175,86.59669255734238,dc7b4453514b5c99a4235aae2d1e2c2a,
benign_0044,BUSI,benign,,benign (44).png,benign (44)_mask.png,777,580,1,6065,0.013458039320108285,0.40163856831958544,121.46306177164804,103.32432210535659,90a1911599391a95443c62d681214ef5,
benign_0045,BUSI,benign,,benign (45).png,benign (45)_mask.png,775,580,1,31072,0.06912569521690767,0.47325703230672267,111.12869334984232,101.45276751946608,b93721997c750226cc8fb5f909489725,
benign_0046,BUSI,benign,,benign (46).png,benign (46)_mask.png,561,468,1,2423,0.009228788640553346,0.43741610051732305,145.3707903101477,129.41835778600483,f3e6430d3737e93e63235ec312929c5c,
benign_0047,BUSI,benign,,benign (47).png,benign (47)_mask.png,763,585,1,2284,0.005117003282140897,0.37263818357126477,124.06968162216803,87.64071647007427,14cd8f429f481a735ecd62ff43981716,
benign_0048,BUSI,benign,,benign (48).png,benign (48)_mask.png,775,583,1,33097,0.07325181209539092,0.2206797128526044,55.7077265749673,63.61435954185802,b96f5ec541bf8b5688fc6794b0cb0a7c,
benign_0049,BUSI,benign,,benign (49).png,benign (49)_mask.png,777,576,1,143015,0.3195494601744602,0.47901366053642125,71.77445690529606,86.13496979121979,efa77d7fdc63cc3eabed6276cb7f336f,
benign_0050,BUSI,benign,,benign (50).png,benign (50)_mask.png,884,581,1,14608,0.028442146089204912,0.29912112754452397,62.70613115192567,96.63979836605634,89972733de5c63993f1bbbe17c1bee9c,
benign_0051,BUSI,benign,,benign (51).png,benign (51)_mask.png,357,338,1,1093,0.009058061094260189,0.31250690187359215,175.6213397183072,83.40383372283824,e36f4a585a1b410965a7b5738c1fd871,
benign_0052,BUSI,benign,,benign (52).png,benign (52)_mask.png,370,338,1,1284,0.010267071805533344,0.3215770020920082,179.41589454950966,77.26616024308332,d336083a3a0168d358e4a6d3db701c73,
benign_0053,BUSI,benign,,benign (53).png,benign (53)_mask.png,552,492,1,4931,0.018156445151408036,0.21333316674857497,53.1297266161646,58.36810342288206,d51d392f55e0497a7f75b97bbb041872,
benign_0054,BUSI,benign,,benign (54).png,benign (54)_mask.png | benign (54)_mask_1.png,616,468,2,20749,0.07197316572316573,0.3534627221921109,123.52064378813262,77.82443944943945,f0397726a90ed33ce566d52b3cd06d8b,
benign_0055,BUSI,benign,,benign (55).png,benign (55)_mask.png,763,614,1,8946,0.019095717658309176,0.22826572304617043,67.38492726062775,97.77351317660016,691d661d4f66235140b60e6eceeb7409,
benign_0056,BUSI,benign,,benign (56).png,benign (56)_mask.png,806,711,1,34453,0.06012047477951929,0.26849922932674347,62.15667690257247,58.377588270809994,30c12e98d97d5d1d329614801712de14,
benign_0057,BUSI,benign,,benign (57).png,benign (57)_mask.png,555,470,1,3536,0.013555683342917386,0.31218215957984286,96.52421065004229,52.995246310139926,cb5def78de23423d64b76d0264ade82f,
benign_0058,BUSI,benign,,benign (58).png,benign (58)_mask.png | benign (58)_mask_1.png,781,572,1,14751,0.033019797104304145,0.2584024357533382,73.99243921265433,83.93830976961578,78ef368ccc879b8f889f43c6940be0ae,
benign_0059,BUSI,benign,,benign (59).png,benign (59)_mask.png,563,468,1,13832,0.05249654627985001,0.35196267767855494,100.8462866244295,94.84235475398886,1c54ce16d8302a171d84e9efe0216ffe,
benign_0060,BUSI,benign,,benign (60).png,benign (60)_mask.png,759,598,1,2427,0.00534720478009703,0.3869448640859311,111.20029907727401,70.27254881224636,e5335a74c7431a6f830d72f6f48bf907,
benign_0061,BUSI,benign,,benign (61).png,benign (61)_mask.png,773,578,1,19209,0.04299296767637882,0.0020022413203813405,36.25191958999613,99.71998504903826,fb0528ac132d5194fca39667d3b6ffa8,
benign_0062,BUSI,benign,,benign (62).png,benign (62)_mask.png,389,594,1,49721,0.21518094397271775,0.17347653885241254,48.62012110738726,95.75022288004293,da69aaae86e2b2112abf7348895d1619,
benign_0063,BUSI,benign,,benign (63).png,benign (63)_mask.png,608,660,1,3949,0.009841008771929824,0.2510920353200789,96.39675864789547,64.36893440988835,7da06bd70cbc1b1f432684dfcb20d78c,
benign_0064,BUSI,benign,,benign (64).png,benign (64)_mask.png,610,471,1,128953,0.4488287912011416,0.0778583848814056,57.47398057184779,73.13426960426021,025fc50e0168625479b866ff1a4df2f8,
benign_0065,BUSI,benign,,benign (65).png,benign (65)_mask.png,564,474,1,11242,0.04205194960648771,0.321347790016996,87.14509857754116,82.82204416913547,99b6ade531e04608fe2b5b87942d077d,
benign_0066,BUSI,benign,,benign (66).png,benign (66)_mask.png,562,473,1,8318,0.0312911453356707,0.41682717414295,157.3289482656075,74.55660093444584,d07303cac7b191efd0e1bee1ec633a17,
benign_0067,BUSI,benign,,benign (67).png,benign (67)_mask.png,516,467,1,44240,0.18358979466494033,0.23919459786207628,67.55356350589511,90.90470262105141,212c1e57a669af2cd4da618712ba7573,
benign_0068,BUSI,benign,,benign (68).png,benign (68)_mask.png,682,587,1,79154,0.19771990388025998,0.4160441753205381,74.14034702020561,97.82350737134493,7a79148847eb1f89da9d58f46db0db09,
benign_0069,BUSI,benign,,benign (69).png,benign (69)_mask.png,811,719,1,5174,0.008873126636700857,0.23377770473630397,71.32351044922228,64.13514625910422,0c4fc038967a415061730177ef712cd3,
benign_0070,BUSI,benign,,benign (70).png,benign (70)_mask.png,713,475,1,3495,0.010319627961910386,0.32006224393115995,124.51380042136098,63.17775153170444,4edd8b3991b33629d724dd7ceab1ab9c,
benign_0071,BUSI,benign,,benign (71).png,benign (71)_mask.png,554,469,1,2315,0.008909808872091323,0.163280565405908,75.1339842107124,60.87136776150193,8ec2d02b6fa725f4b4797c8a6e2417c9,
benign_0072,BUSI,benign,,benign (72).png,benign (72)_mask.png,557,465,1,20685,0.07986332310187062,0.28342316830718434,79.37226939444649,91.33820582614236,570f5bed543b58b670eb91a1b2e085e1,
benign_0073,BUSI,benign,,benign (73).png,benign (73)_mask.png,557,471,1,61594,0.23478065310447613,0.325626330163106,73.99411212270151,98.2603650889852,968bfdea7a0b517e2ea4f712ff23a5cd,
benign_0074,BUSI,benign,,benign (74).png,benign (74)_mask.png,561,467,1,2108,0.008046200765686847,0.36167935865048106,123.50951061008004,92.96037971349723,48bb7e4be7a1a5ec2c841e03c0d243f2,
benign_0075,BUSI,benign,,benign (75).png,benign (75)_mask.png,685,578,1,14123,0.035670446796150834,0.36046113076525504,88.94763394777374,79.7133937817291,f5f528ebb86e4486c6e6f786c4efaba8,
benign_0076,BUSI,benign,,benign (76).png,benign (76)_mask.png,848,685,1,10263,0.01766802093375568,0.27414525504060666,65.92557294506678,79.30754028370748,d7f9e01a6da7ed5ffd5d505a20a8880b,
benign_0077,BUSI,benign,,benign (77).png,benign (77)_mask.png,551,488,1,7983,0.029688941120466515,0.18998940184211774,71.66372855566318,30.187524173633633,17e0cd67dfed31c10608570a2c568691,
benign_0078,BUSI,benign,,benign (78).png,benign (78)_mask.png,777,576,1,5828,0.013021950521950522,0.3681622503813838,89.98150697999274,101.49453247890747,6ff49bffd9ea4426e37b19b1393ffe5c,
benign_0079,BUSI,benign,,benign (79).png,benign (79)_mask.png,648,604,1,18767,0.04794937045212983,0.20870594925911568,86.9305134846355,47.239051896819554,46277cfc84f0d477742eb71be0656afb,
benign_0080,BUSI,benign,,benign (80).png,benign (80)_mask.png,561,473,1,60746,0.22892524297822148,0.37900387411094383,82.02152655041162,76.20206291242232,bb888697a5ce5a56460ca90cbdaee5ba,
benign_0081,BUSI,benign,,benign (81).png,benign (81)_mask.png,563,464,1,4011,0.015354167942671648,0.24402622838173657,104.81856064726783,93.07042781895021,6b8273ec7b7f2b284512a7d395a09793,
benign_0082,BUSI,benign,,benign (82).png,benign (82)_mask.png,656,458,1,14515,0.048311188624986685,0.28414918302205144,88.08819053850443,57.26210192778784,80ab48f1156e3d509de97137562bd0cc,
benign_0083,BUSI,benign,,benign (83).png,benign (83)_mask.png | benign (83)_mask_1.png,581,432,2,4241,0.016896952890928796,0.3061560396909897,130.8927371655786,107.04639988525531,a36a4da2466d53177db2f3a83bfcc2d8,
benign_0084,BUSI,benign,,benign (84).png,benign (84)_mask.png,839,510,1,45021,0.10521629390731263,0.32459915427425884,94.46059858585825,64.40336768795719,f33bd07c6e9f57527e974a8e1de8f28e,
benign_0085,BUSI,benign,,benign (85).png,benign (85)_mask.png,561,465,1,28115,0.10777605274758975,0.10546877149287415,55.09522165898107,72.75648323845667,f434245331a22cc76a20996535496f03,
benign_0086,BUSI,benign,,benign (86).png,benign (86)_mask.png,777,578,1,3074,0.006844709266854596,0.23329687685093553,97.85696465657425,94.33564236505413,465533281cfccf15dd684b1397cfc919,
benign_0087,BUSI,benign,,benign (87).png,benign (87)_mask.png,768,571,1,8875,0.020238160391126678,0.3438236321915813,127.7767018495298,76.27478747081145,de13dc7dfcd34a639f04d9a0a02f44a6,
benign_0088,BUSI,benign,,benign (88).png,benign (88)_mask.png,873,560,1,38758,0.0792791687121584,0.1848615728827837,48.2137926339952,64.50733308787433,58f1a08beb7a44cb0de9436ca4d0d85b,
benign_0089,BUSI,benign,,benign (89).png,benign (89)_mask.png,893,576,1,8041,0.015632776533532414,0.39624004706969224,111.93139495570098,92.52280274045042,d5cab5dbfcff96bfe1a5aa9614953da8,
benign_0090,BUSI,benign,,benign (90).png,benign (90)_mask.png,772,574,1,3287,0.00741772129046235,0.28184878694820453,95.819086002208,100.76275703634164,59414753d2b72b57b7367aee026637df,
benign_0091,BUSI,benign,,benign (91).png,benign (91)_mask.png,806,704,1,3430,0.006044862395668847,0.2434726221315594,75.15201869459172,51.64350291845251,2651ce48c1b7ce6af1581ef11e236505,
benign_0092,BUSI,benign,,benign (92).png,benign (92)_mask.png | benign (92)_mask_1.png,763,612,2,29750,0.063710499490316,0.43190895463926116,86.82264387550711,95.67297775379265,a8fa5ba4d76fc9355f447bbd6e78f48b,
benign_0093,BUSI,benign,,benign (93).png,benign (93)_mask.png | benign (93)_mask_1.png,561,466,2,9830,0.03760146274662811,0.2260630942599982,96.24783601940723,82.45455693006816,ad8a4e94854b4689aa10980fc7bba3b5,
benign_0094,BUSI,benign,,benign (94).png,benign (94)_mask.png,767,583,1,10379,0.02321087930298036,0.010631292759298524,36.59530065332943,100.87370991656249,aa42149d8dc1fa5e83bcc75c23211ab8,
benign_0095,BUSI,benign,,benign (95).png,benign (95)_mask.png,558,470,1,3486,0.013292152825440403,0.3157827387983306,100.40211014676214,79.12548615877374,e0036420a6cf5ba1f686e199f36a295a,
benign_0096,BUSI,benign,,benign (96).png,benign (96)_mask.png,767,574,1,60695,0.1378623443526296,0.322654772451266,56.65348611135133,92.48368002398594,459399bc00ab44a6b686aec266e39c30,
benign_0097,BUSI,benign,,benign (97).png,benign (97)_mask.png,592,470,1,48233,0.17335034502587693,0.14445674585358095,74.81250062651155,90.27650589419207,b4d166369e2abeca0df5e1fde7fb66ca,
benign_0098,BUSI,benign,,benign (98).png,benign (98)_mask.png | benign (98)_mask_1.png,795,558,2,140670,0.3171028606208156,0.375712008754844,66.57136241549985,98.26350623295237,5e0c1926a49d544b09475c76524d4341,
benign_0099,BUSI,benign,,benign (99).png,benign (99)_mask.png,554,471,1,11116,0.042600810933032876,0.3342481873836212,97.71331961771268,84.5028781224371,f827814381c2806080b0ff0f464416a1,
benign_0100,BUSI,benign,,benign (100).png,benign (100)_mask.png | benign (100)_mask_1.png,323,473,2,10011,0.06552602124637548,0.26836461059940675,88.29891906359404,90.10784859175672,c8ef9022b23dd1a8f1a3046b5b11ff41,
benign_0101,BUSI,benign,,benign (101).png,benign (101)_mask.png,563,473,1,4167,0.015647824437943814,0.4133257902597962,140.65581027545696,103.22568991997717,6199b14831c04cebd43b7f568227c7d4,
benign_0102,BUSI,benign,,benign (102).png,benign (102)_mask.png,634,610,1,18857,0.048758856079019496,0.20950735997280112,55.0129637465721,54.35941717950044,10c710780094c714b4c423385e21c13b,
benign_0103,BUSI,benign,,benign (103).png,benign (103)_mask.png,766,585,1,49587,0.11065809734217046,0.2944885575104939,64.63427020992587,89.7612327330343,9aaf91245c6a331d4c36e599716ea784,
benign_0104,BUSI,benign,,benign (104).png,benign (104)_mask.png,777,578,1,3930,0.008750718093278646,0.4476337839069114,130.8770353887156,98.20225737353765,78304e8686772ead15b5dd77e424ddd3,
benign_0105,BUSI,benign,,benign (105).png,benign (105)_mask.png,882,581,1,8813,0.017198043876185013,0.3721365837051958,82.65966517667223,99.87637430187222,580c891c3dcdca098979f1cf881fb230,
benign_0106,BUSI,benign,,benign (106).png,benign (106)_mask.png,808,716,1,11670,0.020171884506886444,0.2885845409819942,78.6302511791278,73.78538117429062,bd7ef0a0e2e6473adb2e7f219149b577,
benign_0107,BUSI,benign,,benign (107).png,benign (107)_mask.png,759,616,1,9871,0.021112451448419826,0.23000843876302476,68.64780810266825,78.30576587444176,d4670e8ad0e490925396af4818a07ef9,
benign_0108,BUSI,benign,,benign (108).png,benign (108)_mask.png,769,582,1,13857,0.030961350260748328,0.07915455922813182,37.190431874785986,101.42567443772651,dc08583bb3311d9ac38724d0fcd5a134,
benign_0109,BUSI,benign,,benign (109).png,benign (109)_mask.png,562,470,1,28435,0.10765124555160142,0.38110650627855674,106.66002255442069,75.17331339441205,e1dce99d6d14432ba4a0ef4b86d70d6f,
benign_0110,BUSI,benign,,benign (110).png,benign (110)_mask.png,555,468,1,37724,0.14523754523754523,0.30368670136232,69.67199605387626,53.54469084469085,9a0522e2779f1f2d4796f2c2f3e25c3e,
benign_0111,BUSI,benign,,benign (111).png,benign (111)_mask.png,315,477,1,2367,0.015753219526804432,0.40277694722927143,160.56362988444596,101.60301487471298,c3c9c4afed342db784faee2702296994,
benign_0112,BUSI,benign,,benign (112).png,benign (112)_mask.png,652,612,1,4986,0.01249548899314327,0.1915246997494115,125.99921728828326,53.88311229399736,557a92b3c1687803afc47ddd5cb609cf,
benign_0113,BUSI,benign,,benign (113).png,benign (113)_mask.png,810,695,1,21535,0.038253841371347366,0.3735821959428114,89.41787908127891,78.77738342659205,6bfb2e6d94743bc7396039feeda3eb0b,
benign_0114,BUSI,benign,,benign (114).png,benign (114)_mask.png,757,575,1,21951,0.05043018781230257,0.009193828939375264,32.75312764167053,100.5756131181437,ac0fec8581dea2818d858a48b887273d,
benign_0115,BUSI,benign,,benign (115).png,benign (115)_mask.png,554,469,1,4295,0.01653029335016511,0.34816811026471783,129.9498471343017,110.23764750255941,108123991b2037f1d0c55423ef1eeee6,
benign_0116,BUSI,benign,,benign (116).png,benign (116)_mask.png,766,588,1,5501,0.012213370988081916,0.055491667672340754,34.35617820312509,97.14843652865846,02060263d3d44263e308cd0aea5ea10c,
benign_0117,BUSI,benign,,benign (117).png,benign (117)_mask.png,806,688,1,13557,0.02444781868544059,0.34525656968671264,75.15585320836348,82.36780469155751,2c3b66335b832c4048334d02397ebceb,
benign_0118,BUSI,benign,,benign (118).png,benign (118)_mask.png,653,620,1,6834,0.016879909104381762,0.17680423001187423,41.26961406240861,71.8906683791928,0476546606d29ef5ec848e8e10a136a2,
benign_0119,BUSI,benign,,benign (119).png,benign (119)_mask.png,762,585,1,5148,0.011548556430446194,0.10270699184193993,37.873637933462845,93.76740247212688,50b06eb392f7345466a7c109c81c72a3,
benign_0120,BUSI,benign,,benign (120).png,benign (120)_mask.png,808,695,1,1930,0.003436854476814588,0.22283234537338253,83.0254051564479,57.246155352945365,ae3214e1c8715e6337988ec3683adacd,
benign_0121,BUSI,benign,,benign (121).png,benign (121)_mask.png,646,610,1,17725,0.04498045982845252,0.215321838078091,60.62928151593495,59.48698929097092,6e965c277562c4af0d30fcc482422f70,
benign_0122,BUSI,benign,,benign (122).png,benign (122)_mask.png,774,577,1,14179,0.03174891065342881,0.09613801788781993,32.86307967299762,87.36271994052817,e4b22204257beb368dfd6abbd6d96ee1,
benign_0123,BUSI,benign,,benign (123).png,benign (123)_mask.png,648,610,1,22304,0.05642582473183566,0.18681184277668728,83.15636509480888,65.75644100384538,bfa148b2cd0ece57f7fcbf622ff1754f,
benign_0124,BUSI,benign,,benign (124).png,benign (124)_mask.png,645,614,1,7566,0.019104613286872206,0.23712544594590315,107.57630879557126,80.26414918061764,bb4c04a9a103ff187ac637f60d396287,
benign_0125,BUSI,benign,,benign (125).png,benign (125)_mask.png,756,578,1,4905,0.011225078266600758,0.30573843099266035,85.38679242391066,81.24226259131103,34fa57deca11cfee61adf03b3490892a,
benign_0126,BUSI,benign,,benign (126).png,benign (126)_mask.png,771,570,1,5662,0.012883700821444011,0.3347355387631159,96.08453210614591,89.55458848158008,2845882eba1c7ea4f39612cc7008608a,
benign_0127,BUSI,benign,,benign (127).png,benign (127)_mask.png,558,476,1,4330,0.016302219812656244,0.1628397575444305,53.6038738784757,39.512687870847266,4509b0b11b852b50bfb94d4596789e5e,
benign_0128,BUSI,benign,,benign (128).png,benign (128)_mask.png,549,475,1,3891,0.014920908829450677,0.2611874777246709,88.80419119616677,64.33810756399194,2b4cd8641739401ccaef2a58f22f2eb4,
benign_0129,BUSI,benign,,benign (129).png,benign (129)_mask.png,775,587,1,6490,0.014266087816673078,0.365255820955358,96.58975511692879,103.498398637138,a968025550958a8fb3cec0702cf0a3c3,
benign_0130,BUSI,benign,,benign (130).png,benign (130)_mask.png,558,474,1,14986,0.056659558701208354,0.43215741399935664,141.9656094081515,81.18749149312644,d4292daa8face9cf60bac17aa48a868b,
benign_0131,BUSI,benign,,benign (131).png,benign (131)_mask.png,587,435,1,67475,0.2642503279876246,0.03735516506484981,45.208845135597166,79.11957156004621,3acc02d377fbd431214eec899c999a52,
benign_0132,BUSI,benign,,benign (132).png,benign (132)_mask.png,552,483,1,6449,0.024188345785699283,0.404039726426599,111.35184666585599,59.227668256968826,a15c46bf7e0cf371d0d3b0f9780f7004,
benign_0133,BUSI,benign,,benign (133).png,benign (133)_mask.png,369,342,1,1202,0.009524715130192237,0.281055854972193,139.7230168452017,82.7584034612276,509ef4c809d978e2339fa18cb4e9c24a,
benign_0134,BUSI,benign,,benign (134).png,benign (134)_mask.png,378,345,1,1257,0.009638831377961813,0.31952770410771236,171.263736554443,77.5490989954758,c721e931c55361c124260a5d89450402,
benign_0135,BUSI,benign,,benign (135).png,benign (135)_mask.png,776,582,1,11136,0.024657243065150387,0.2962971084027481,90.47008603352549,83.47392345980799,d2e467317ec616a36899a0b1303c09fe,
benign_0136,BUSI,benign,,benign (136).png,benign (136)_mask.png,886,581,1,16264,0.03159493828263716,0.32005697830273294,76.28073896142355,97.52942696293073,6d0d9a79172bfcd79a54fdf7d1ca9561,
benign_0137,BUSI,benign,,benign (137).png,benign (137)_mask.png,777,578,1,5551,0.012360110976027931,0.2829133427347338,84.88797250946988,95.26035501641039,df62ae4196b75cfa245cc88eee53582f,
benign_0138,BUSI,benign,,benign (138).png,benign (138)_mask.png,766,600,1,2052,0.004464751958224543,0.45780667627674854,162.23620881887197,71.89360748476936,6bfaa1dc59698b8dba13172bd8010fda,
